,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.2993419170379639,0.1410846710205078,0.9999973020848608,-0.02090000000095671,-9.944873224801987e-05,-7.577508269902725e-07,-2.163239896961603e-10,-1.8474111129762605e-13
1,1.2665863037109375,0.11611104011535645,0.9999992433820389,-0.007700000000973262,-5.9492273920553116e-05,-2.0967991176577247e-07,-6.019686034205545e-11,-2.3447910280083306e-13
2,1.2329998016357422,0.11691641807556152,0.9999656179726815,-0.09020000000003847,-0.00020033112600299525,-9.539768211952489e-06,-2.654261897243487e-09,-2.0605739337042905e-13
3,1.2334239482879639,0.13401150703430176,0.9999915114907901,-0.037399999999990996,-0.00014326710836755704,-2.3345253863529135e-06,-6.496691820952472e-10,-2.5579538487363607e-13
4,1.241933822631836,0.10836029052734375,0.9999975724951407,-0.014299999999991542,-0.00011777041962048711,-6.74448123636136e-07,-1.8804717471321474e-10,-2.5579538487363607e-13
5,1.2375478744506836,0.11218428611755371,0.9999985719483827,-0.013199999999990553,-7.406181036129247e-05,-3.8062913909532375e-07,-1.0656793878548089e-10,-2.7711166694643907e-13
6,1.2380762100219727,0.11220169067382812,0.999941754939494,-0.09459999999997137,-0.00031810154544643487,-1.5649867549699192e-05,-4.355536471247405e-09,-2.5579538487363607e-13
7,1.2375640869140625,0.1119081974029541,0.9999989595210168,-0.012100000000003774,-5.7064017834068635e-05,-2.8179911701462135e-07,-7.855388992652333e-11,-2.2026824808563106e-13
8,1.2381138801574707,0.1130073070526123,0.9999756141512778,-0.07150000000001455,-0.00019668874191420708,-6.602913907349993e-06,-1.8372943305953966e-09,-2.4158453015843406e-13
9,1.226083517074585,0.10471010208129883,0.9999890714986497,-0.03739999999996968,-0.00018333333348684522,-3.0704083885296846e-06,-8.538839830536096e-10,-1.8118839761882555e-13
