,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.2998321056365967,0.10000777244567871,0.9999915915068598,-0.5022000000001725,-0.002786881189121868,-0.0005362480693064834,-2.5656525730015266e-07,-1.0231815394945443e-12
1,1.3218114376068115,0.11147689819335938,0.999364734945478,-5.426999999999325,-0.010017100372729728,-0.03890388446095303,-1.1506782011414012e-05,-1.0160761121369433e-12
2,1.3148624897003174,0.0997457504272461,0.9999718021002754,-1.0043999999990731,-0.004215613383873769,-0.0017775675836376535,-5.438992859964039e-07,-9.947598300641403e-13
3,1.300485610961914,0.11638593673706055,0.9999896297878874,-0.46980000000026223,-0.0028706319712477027,-0.0006539861710022542,-2.958438414741833e-07,-1.0160761121369433e-12
4,1.3126637935638428,0.13708066940307617,0.9999945146335146,-0.340199999998994,-0.0019873605958155858,-0.00034309070631671665,-9.701975625516691e-08,-1.0302869668521453e-12
5,1.3004570007324219,0.11807823181152344,0.9999984955547562,-0.11339999999898254,-0.0018468401496819532,-9.495970260001118e-05,-3.030938046913372e-08,-1.0160761121369433e-12
6,1.3002796173095703,0.09795761108398438,0.999980551285514,-0.9233999999990701,-0.0031315985140128425,-0.0012195167286212579,-3.568736618494792e-07,-1.0160761121369433e-12
7,1.3008112907409668,0.11381864547729492,0.9999876301173184,-0.5183999999990121,-0.00307137546568021,-0.0007723605947915736,-2.2950901128030338e-07,-1.0231815394945443e-12
8,1.3232128620147705,0.11193728446960449,0.9999880688034188,-0.6317999999989965,-0.003392565056732347,-0.0007469946468350656,-2.1547430292825472e-07,-1.0089706847793423e-12
9,1.3006980419158936,0.09918546676635742,0.999988376006198,-0.4374000000002738,-0.004315985131069732,-0.0007138237918195737,-3.1054574632929286e-07,-1.0089706847793423e-12
