,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.549112319946289,0.12744927406311035,0.9998374222440092,-1.8211999999993225,-0.017972368421295345,-0.008901748508745727,-2.838050418558061e-06,-6.536993168992922e-13
1,1.6092982292175293,0.12839388847351074,0.9997991253250383,-2.0566999999994096,-0.020193092105490883,-0.01129016093198698,-3.6588139811745902e-06,-6.963318810448982e-13
2,1.6500747203826904,0.12479496002197266,0.9999672787733396,-0.6593999999994082,-0.009089473684464257,-0.0018070527850742304,-4.891870670345667e-07,-6.465938895416912e-13
3,1.9859423637390137,0.11227703094482422,0.9998683712962624,-2.292199999999319,-0.013995723684450513,-0.007387402598664299,-2.3391770355871635e-06,-6.963318810448982e-13
4,1.6625030040740967,0.1198277473449707,0.999961226492133,-0.43959999999906785,-0.012011964873986378,-0.0020901594401578757,-6.394198201565511e-07,-6.394884621840902e-13
5,1.6370043754577637,0.12141084671020508,0.9999538791654177,-0.7535999999992598,-0.012994291987036366,-0.0026521349944922243,-7.616951985382113e-07,-7.105427357601002e-13
6,1.6065287590026855,0.10469222068786621,0.9998425962126863,-2.2450999999993755,-0.014321295280131915,-0.008405281942900784,-2.540260899557438e-06,-6.394884621840902e-13
7,1.6049814224243164,0.11243009567260742,0.9999626400437025,-0.6593999999993514,-0.011483461397952695,-0.002019931285505737,-5.477193442820462e-07,-6.821210263296962e-13
8,1.6359975337982178,0.11054110527038574,0.9999020205513263,-0.8791999999992726,-0.017182107574304127,-0.005564288529062661,-1.5978246070590433e-06,-6.963318810448982e-13
9,1.6011292934417725,0.10753273963928223,0.9999292881340736,-0.8477999999993244,-0.013993852909120766,-0.0037511935894420406,-9.430161934984473e-07,-6.679101716144942e-13
