,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.5555827617645264,0.11817145347595215,0.9999979453804912,-0.2709999999990558,-0.0032343717560104754,-0.0003285445171322764,-1.1990877237603158e-07,-1.1795009413617663e-12
1,1.5993988513946533,0.12728142738342285,0.9999910026486873,-0.7858999999991028,-0.0039097611640671525,-0.0014116818795394742,-5.48210834425751e-07,-1.0942358130705543e-12
2,1.7542309761047363,0.12815141677856445,0.9999966939496827,-0.4064999999990633,-0.0036725856707571568,-0.0005432252440258842,-2.0223374755755054e-07,-1.0516032489249483e-12
3,1.8012583255767822,0.12432122230529785,0.999988630770776,-0.91029999999909,-0.00431376537931793,-0.0018375183183558152,-7.09554504562815e-07,-1.0800249583553523e-12
4,1.6310932636260986,0.10646867752075195,0.999962316312661,-2.1728999999991174,-0.00609636174742657,-0.005892697078998379,-2.150627908159527e-06,-1.1084466677857563e-12
5,1.5151326656341553,0.11307382583618164,0.9999819896138616,-1.4633999999990976,-0.005187941789029096,-0.0028327139085189933,-1.089536943088754e-06,-1.1226575225009583e-12
6,1.5593867301940918,0.11664366722106934,0.999992699519034,-0.731699999999087,-0.00422620620259298,-0.0011288713725282008,-4.2781682556987027e-07,-1.1084466677857563e-12
7,1.5262610912322998,0.11187958717346191,0.999974094209632,-1.5877999999990848,-0.0061433471944096546,-0.004008762027021392,-1.5338652715187172e-06,-1.1368683772161603e-12
8,1.5171115398406982,0.11428475379943848,0.9992825073046512,-8.59559999999911,-0.023038877339929993,-0.11381306981285455,-3.9722290671402926e-05,-1.0800249583553523e-12
9,1.5379655361175537,0.11943626403808594,0.9999920082857583,-0.5148999999990949,-0.005827546778581169,-0.0012700299064404787,-4.801246466799292e-07,-1.1652900866465643e-12
