,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.4150824546813965,0.09993696212768555,0.9999810503048784,-0.06839999999916557,-0.00044902807848324174,-1.4111144707816318e-05,-7.695260734319256e-09,-8.668621376273222e-13
1,1.4003748893737793,0.11632466316223145,0.9999722951430033,-0.09359999999929158,-0.0005598272145312498,-1.981088552846274e-05,-1.1237545916048029e-08,-8.526512829121202e-13
2,1.4181253910064697,0.0998537540435791,0.9999653490091311,-0.10619999999929064,-0.0005073434132580121,-2.527969762349296e-05,-1.3840906920347788e-08,-8.597567102697212e-13
3,1.420799732208252,0.11109161376953125,0.9999903556650852,-0.03599999999923398,-0.0004665226788995283,-7.186781856989489e-06,-4.089779002979813e-09,-8.526512829121202e-13
4,1.403918743133545,0.11240458488464355,0.9999965215717967,-0.023399999999746512,-0.000320734341960876,-2.54371490240217e-06,-1.44625202166837e-09,-8.455458555545192e-13
5,1.4191713333129883,0.1124730110168457,0.9999919354044349,-0.04499999999926274,-0.0003712742988040764,-6.203585312627644e-06,-3.3978657238979413e-09,-8.668621376273222e-13
6,1.4041919708251953,0.11406922340393066,0.9999388449399227,-0.16199999999925296,-0.0005481641475850125,-4.381347732105168e-05,-2.3915020837609467e-08,-8.526512829121202e-13
7,1.415282964706421,0.13521885871887207,0.9999863944043882,-0.07739999999918723,-0.00037167567640859653,-1.0049254053537076e-05,-5.50785643159404e-09,-8.597567102697212e-13
8,1.4480302333831787,0.10387229919433594,0.9999885036207221,-0.050399999999221734,-0.00046897297367249816,-8.494054053416288e-06,-4.6486908527769105e-09,-8.597567102697212e-13
9,1.3967275619506836,0.11484122276306152,0.999995560170164,-0.03599999999921266,-0.0003016216223559194,-3.2680216212664713e-06,-1.8168776565520206e-09,-8.526512829121202e-13
