,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.7656586170196533,0.1162717342376709,0.9999976965616071,-0.6495999999994027,-0.006057322551984629,-0.0010559829469868297,-9.026372140114265e-07,-4.867217739956686e-13
1,1.7659246921539307,0.10095667839050293,0.9999978193485198,-0.5395000000000749,-0.005203863432503326,-0.0010111794339615421,-2.453333013603387e-07,-4.867217739956686e-13
2,1.7841870784759521,0.11662507057189941,0.999999049323301,-0.363700000000307,-0.0037043165470935285,-0.0004401678417260313,-1.515895625199931e-07,-4.867217739956686e-13
3,1.7933757305145264,0.10573887825012207,0.9999989388840622,-0.324799999999982,-0.004071312949953962,-0.0004988467535959265,-1.7919541910529853e-07,-4.796163466380676e-13
4,1.7873218059539795,0.11280393600463867,0.9999981117151944,-0.46399999999999864,-0.005107733813270231,-0.0008809407014367759,-4.7233769315651914e-07,-4.831690603168681e-13
5,1.8003325462341309,0.11535429954528809,0.9999976470498246,-0.8913999999999902,-0.004117446043491114,-0.0010903377338115203,-3.0150210332234776e-07,-4.831690603168681e-13
6,1.8025681972503662,0.11228132247924805,0.9999966226007653,-1.2113000000000227,-0.004510611511118567,-0.0015628775179841953,-3.881434816880403e-07,-4.902744876744691e-13
7,1.784045696258545,0.0992884635925293,0.9999982802287822,-0.4639999999993982,-0.004675179856460832,-0.0007831104676240068,-5.190298776706417e-07,-4.902744876744691e-13
8,1.7848570346832275,0.11519789695739746,0.99999848733171,-0.44670000000007803,-0.004775989208959065,-0.0007066744154667379,-2.8451389697532815e-07,-4.831690603168681e-13
9,1.7929174900054932,0.10708951950073242,0.9999993773040908,-0.17089999999952354,-0.0038403776981625684,-0.0002886648651064173,-1.9702101409506857e-07,-4.831690603168681e-13
