,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.2933237552642822,0.1174323558807373,0.9999996244357169,-0.01559999999999917,-0.0001506818182550082,-1.3135909090654513e-06,-3.7766111512508695e-10,-7.815970093361102e-14
1,1.2877557277679443,0.1263725757598877,0.9999992496264856,-0.023400000000002308,-0.00024375000005842716,-2.6098977271825615e-06,-7.398710564498559e-10,-5.684341886080802e-14
2,1.2836802005767822,0.11628508567810059,0.999955570061394,-0.26130000000001274,-0.0010370454546031107,-0.00015496915909073104,-4.493827235739476e-08,-6.394884621840902e-14
3,1.294569969177246,0.10551881790161133,0.999996263309154,-0.08189999999999742,-0.0003283276451182098,-1.28393856654906e-05,-3.730617182606429e-09,-6.394884621840902e-14
4,1.292534589767456,0.1073765754699707,0.9999970018175866,-0.05460000000001486,-0.0004215017065582582,-1.0503378839529223e-05,-3.0261746137693745e-09,-8.526512829121202e-14
5,1.2930262088775635,0.10699701309204102,0.9999990537179547,-0.03509999999999991,-0.0002218430034791576,-3.218498293492412e-06,-9.193197179192192e-10,-7.815970093361102e-14
6,1.285654067993164,0.11450314521789551,0.9999993618935045,-0.027300000000003877,-0.00020853242326338047,-2.2321843002743665e-06,-6.190882601268052e-10,-4.973799150320701e-14
7,1.285339593887329,0.11444830894470215,0.9999993272242094,-0.023399999999902832,-0.0002529010239533482,-2.336006825872413e-06,-6.269370233298702e-10,-6.394884621840902e-14
8,1.3005669116973877,0.11767077445983887,0.999998373527626,-0.046800000000004616,-0.00032832764511110435,-5.8140614333153336e-06,-1.6577702166676856e-09,-6.394884621840902e-14
9,1.2808520793914795,0.11641621589660645,0.9999933611755178,-0.11309999999998865,-0.00047030716730618865,-2.3706143344687983e-05,-6.907723033635535e-09,-7.815970093361102e-14
