,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.678964376449585,0.11593103408813477,0.9999954497118754,-0.6547999999997103,-0.004738077731830869,-0.0006395194924185409,-3.909523724711388e-07,-8.526512829121202e-13
1,1.7138469219207764,0.11668133735656738,0.9999941787356186,-0.47089999999872134,-0.006705058366456698,-0.000874183268467018,-2.1241965060799042e-07,-8.668621376273222e-13
2,1.6500484943389893,0.09989738464355469,0.9999955158706806,-0.35159999999967795,-0.006393093385945022,-0.0006729886867582039,-2.6404269487759115e-07,-8.668621376273222e-13
3,1.6896605491638184,0.11017465591430664,0.9999866112256038,-0.9195999999987521,-0.008747373541576236,-0.0019802627334450634,-5.624901251146202e-07,-8.668621376273222e-13
4,1.6711359024047852,0.1292428970336914,0.9999939883959118,-0.6868999999987722,-0.004632629478854923,-0.0008341798474411052,-2.292698852946345e-07,-8.668621376273222e-13
5,1.699841022491455,0.11666035652160645,0.9999929862567911,-0.45979999999873655,-0.006643093385966171,-0.001001622538896951,-2.732968188408582e-07,-8.739675649849232e-13
6,1.6539695262908936,0.11232805252075195,0.9999965664327463,-0.2754999999987149,-0.005487822781062098,-0.0004863878469668295,-1.2842936128961934e-07,-8.668621376273222e-13
7,1.700230598449707,0.0998075008392334,0.9999961936845132,-0.2177999999992224,-0.00589746835518747,-0.0005486497468243013,-2.1251198869692005e-07,-8.668621376273222e-13
8,1.683365821838379,0.1163475513458252,0.9999786067120229,-1.500399999998848,-0.006209444986174067,-0.002884606553055223,-6.963020429651672e-07,-8.739675649849232e-13
9,1.700254201889038,0.11679553985595703,0.9999959487051792,-0.36299999999872057,-0.005765433301599961,-0.0005898862025195225,-1.6616795208956936e-07,-8.597567102697212e-13
