,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,3.088259220123291,0.11647868156433105,0.7779851333948686,-3.9371173029922346,-0.9533209193467829,-1.9549407192068295,-0.000254798365720319,-0.46317713896020507
1,3.062976360321045,0.11684727668762207,0.8085319795660193,-3.9996044894009657,-0.940434597184255,-1.9092898428816936,-0.00024787275636623993,-0.4196988990932766
2,3.081712245941162,0.10131072998046875,0.7908932924097751,-3.9413621894528745,-0.9713802573722493,-2.0076247487793317,-0.000261031339121178,-0.599365042692213
3,3.132676601409912,0.13285231590270996,0.7797020073932595,-3.9461966039368974,-0.9531564253124284,-1.9849651192543571,-0.0002586290751267119,-0.4215723719620996
4,3.117217779159546,0.11594724655151367,0.805623973022412,-3.8509021602056492,-0.9349305604865501,-1.885684114050847,-0.00024425964736781217,-0.4314681262169131
5,3.0338237285614014,0.11608004570007324,0.7866584093747715,-3.9038190748594843,-1.0195771725076037,-2.163825776508556,-0.0002807277407631131,-0.5951191083926375
6,3.040717363357544,0.10933589935302734,0.8048343594621575,-4.071822426781466,-1.0009611323496574,-2.0678519465950145,-0.0002682901215344751,-0.6017383246807668
7,3.0927882194519043,0.10735774040222168,0.7979179201839022,-3.9365572342373127,-1.0048545418663049,-2.056664836404805,-0.00026713572992013556,-0.6102922418902921
8,3.083225965499878,0.11658310890197754,0.7862524778533063,-4.824203118774122,-0.9970989360521807,-2.0929968693481733,-0.0002722852156287734,-0.6048544351041727
9,3.0000619888305664,0.11662077903747559,0.791350192748795,-4.001887963373221,-1.030747626762744,-2.1836127835183725,-0.00028359622841420156,-0.6050064986218473
