,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,2.280771017074585,0.11314773559570312,0.9936123228365314,-1.0829507348847258,-0.009580288104657974,-0.0017936060795360161,-5.05660223550175e-07,-0.007159304004048295
1,2.3800103664398193,0.16682028770446777,0.9941010599797973,-0.98356236379405,-0.010019527645010686,-0.0016307950800351783,-4.588773500435691e-07,-0.007611047934361181
2,2.3834357261657715,0.11684513092041016,0.9897838532356338,-1.074438945601976,-0.010164693538792154,-0.0028279961784148703,-7.988481078093988e-07,-0.007721022592363624
3,2.385347604751587,0.14827656745910645,0.9936479641891314,-1.0755344749693734,-0.009478839314227884,-0.0017411338714642607,-4.909135239192163e-07,-0.007537677540732091
4,2.3607006072998047,0.1218869686126709,0.9927481373236674,-0.9739601273977456,-0.011210897147149353,-0.00200860758686312,-5.641717903865221e-07,-0.007546203770594673
5,2.3503658771514893,0.1165621280670166,0.9972831935246221,-0.3325184590899255,-0.009318555060153293,-0.0007253324427606357,-2.026951153825846e-07,-0.007739275537595347
6,2.4614617824554443,0.12137603759765625,0.9726956401434751,-1.0768630038505123,-0.015509996640788146,-0.007343974158227406,-2.0730573755649966e-06,-0.007266033711921693
7,2.3783464431762695,0.1217794418334961,0.9983113763760112,-0.2502121140602114,-0.008822959502196956,-0.0004629152651795521,-1.2951509647220076e-07,-0.008138274941913437
8,2.399928092956543,0.12817001342773438,0.9865378003234428,-1.0923809249010503,-0.011708067111947966,-0.00363905583809761,-1.0266436003149356e-06,-0.0076190750989511
9,2.4623355865478516,0.10962581634521484,0.9835213266068452,-1.074081642659003,-0.01332250085048333,-0.004613762710470826,-1.3015229051897342e-06,-0.007886006854398886
