,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,2.4254560470581055,0.10751581192016602,0.7411413896358916,-23.600192302339224,-2.83580200667249,-36.399585078637706,-0.013948892877007053,-0.599807697660772
1,2.388352870941162,0.11151885986328125,0.7482296899542756,-23.611749427506247,-2.8000422411238337,-37.32230942780773,-0.01394346495998703,-0.5795031323906059
2,2.3500895500183105,0.09995508193969727,0.7544550691452941,-23.605920372794586,-2.815049708880356,-36.744621604925044,-0.01395154257603163,-0.5940796272054101
3,2.416797637939453,0.11641550064086914,0.708512047964758,-23.633151851610158,-3.0274471448786904,-43.20407842881731,-0.015747369910519296,-0.5574837548236715
4,2.4126501083374023,0.10379481315612793,0.755545618429287,-23.625741503195073,-2.6344638241882747,-33.749784990266086,-0.012696395375888672,-0.5742584968049229
5,2.3917236328125,0.09140491485595703,0.7550125489830434,-23.6114223841722,-2.665653835248246,-34.792478930318815,-0.013188534326227751,-0.5885776158277949
6,2.4170918464660645,0.11620259284973145,0.7422407774263947,-23.593381414540758,-2.7194413645935502,-36.06651743828238,-0.01329264516845205,-0.5926428017308858
7,2.460150957107544,0.1063086986541748,0.724086261341595,-23.586666178888066,-3.0171141523495204,-39.73484380438249,-0.015255380201358032,-0.6133338211119295
8,2.400343418121338,0.11666703224182129,0.7576130269341443,-23.589237797615496,-2.557075167712849,-32.62610875735859,-0.012286742616451187,-0.6107622023844996
9,2.3891468048095703,0.1104581356048584,0.7473024269270823,-23.588687520331128,-2.9119113093931444,-36.59650371738313,-0.01420627157522884,-0.611312479668868
