,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,2.8568460941314697,0.1167290210723877,0.6863283356536554,-39.95446385434351,-7.714307568968128,-143.81443064906034,-0.06524962726434654,-6.44553614565649
1,2.860196590423584,0.13983964920043945,0.7227852816774143,-39.94394170387384,-7.345778798903401,-127.50804028619554,-0.05906369726859668,-6.456058296126159
2,2.882847309112549,0.10034537315368652,0.6860306355138903,-40.022653962173834,-7.567123865796699,-144.57400762486293,-0.06584557395601326,-6.377346037826165
3,2.812222480773926,0.10234189033508301,0.6827420303037315,-40.03343941394696,-7.732117333735619,-148.7186664023024,-0.06530683467460512,-6.3665605860530405
4,2.82482647895813,0.10945534706115723,0.6734967491849823,-39.983453036146464,-7.718203843543869,-152.20692426476734,-0.06708132891757013,-6.397555839743667
5,2.840719223022461,0.11098098754882812,0.6693812012360246,-39.94376896512315,-7.853961609723133,-153.10752458724002,-0.06768810948981936,-6.437405351956244
6,2.9411063194274902,0.10506629943847656,0.6911148813654244,-39.9548644826343,-7.724257475764127,-142.72226303077048,-0.06386411931297227,-6.426283267876954
7,2.541567802429199,0.10809636116027832,0.7055320199757837,-39.844962577476565,-7.446533661362906,-134.1374875604754,-0.06235196400008023,-6.535723027031629
8,2.50042724609375,0.11631536483764648,0.6894050630020061,-40.06913225904929,-7.7500149854244125,-144.3861800003789,-0.06378000714006479,-6.330867740950708
9,2.5174334049224854,0.11740708351135254,0.7034645358681784,-39.95939811131621,-7.480856097637148,-137.47076313423997,-0.06244604192970136,-6.440601888683787
