,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,1.916431188583374,0.1335434913635254,0.9319015093460454,-19.904211287898796,-1.0812038955902248,-7.0989834025931895,-0.0035888548774052936,-0.5200393404292356
1,2.000060796737671,0.13310003280639648,0.9157979151294602,-19.920791127481188,-1.1706300952070958,-8.78199222878153,-0.004500183957164546,-0.5250557771159023
2,1.9499261379241943,0.10000324249267578,0.9307880691782056,-19.658502881392252,-1.0915153954102212,-6.974466495796029,-0.003523480227463133,-0.5311434200318175
3,1.9501123428344727,0.11648964881896973,0.9224291006179495,-19.983553019765473,-1.1210803203028767,-8.176840042782967,-0.004209907594173373,-0.5548954999638198
4,2.050058603286743,0.12665057182312012,0.9424585674601582,-19.720246232286115,-1.0193115512223023,-5.981888253870061,-0.003009617270843435,-0.5227721474374292
5,1.9905686378479004,0.11604499816894531,0.923382455919224,-19.37899417651822,-1.1116555733870241,-8.088814603988654,-0.004133431818857222,-0.5407053955271195
6,1.9429848194122314,0.10008907318115234,0.9345431398465107,-19.80838905974872,-1.08219491656739,-6.872039884893379,-0.0035715308155015706,-0.5374975418023027
7,1.9570317268371582,0.11646246910095215,0.9257192787251036,-19.79205047038424,-1.0938273403462206,-7.783115049776654,-0.003956534196376031,-0.5610904815507922
8,2.009913921356201,0.10692143440246582,0.9282406251214669,-19.883418111972823,-1.0848131609214247,-7.304437962219678,-0.003703572814189702,-0.5606572835017758
9,2.0166335105895996,0.11647582054138184,0.8806473510395253,-19.96930041674559,-1.3733177825537461,-12.157466327739806,-0.006163646135552223,-0.5444467337564731
