,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,2.6111977100372314,0.10759377479553223,0.9261673818042476,-6.528559851047497,-0.9310099401407684,-3.3851487126899977,-0.0010438127797753728,-0.10340941388223257
1,2.6924729347229004,0.1240549087524414,0.9257463493863117,-7.8583705181822054,-0.9042005406255027,-3.4107826968522126,-0.001043741570158048,-0.09247818046083012
2,2.675595760345459,0.10959887504577637,0.9151017390796661,-7.909819496870533,-0.9370544523035966,-3.642713203041667,-0.0010973025955385274,-0.09632710102943776
3,2.631373405456543,0.09996986389160156,0.9022440756463416,-7.771638500605221,-1.0505772977908245,-4.356516326141561,-0.001295984111207164,-0.08351682098601998
4,2.6502268314361572,0.09975790977478027,0.9227930817598423,-7.8560400319195125,-0.9463960970317056,-3.5029994474978703,-0.0010617467537752817,-0.09363483376051818
5,2.6590919494628906,0.09074664115905762,0.9216205844365543,-7.858264123353571,-0.9152088612372097,-3.6769782686843877,-0.0011093334925125692,-0.0881976218419922
6,2.7093424797058105,0.10735630989074707,0.9241811686563509,-7.780009997053298,-0.9559832430761054,-3.645912791190189,-0.0011265024690849319,-0.09127915182544655
7,2.6669325828552246,0.09998869895935059,0.9196330963081308,-7.863135006118583,-0.956051342670028,-3.8108715491145064,-0.001159947877187068,-0.09878718854515967
8,2.6499996185302734,0.09967374801635742,0.9128723219689883,-7.886912970305133,-1.0505308100225494,-4.166944381052495,-0.001266076129035999,-0.10899431622091527
9,2.6667563915252686,0.11653017997741699,0.917174168743347,-7.859580929921684,-1.0004743100260245,-3.8754295465564033,-0.0011787788240023263,-0.09610152710468611
