,fit_time,score_time,test_explained_variance,test_max_error,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_mean_squared_log_error,test_neg_median_absolute_error
0,2.594883441925049,0.10460162162780762,0.5945545219159651,-1.6446116374699926,-0.29287862711908424,-0.1990224308389264,-8.281615007914607e-05,-0.20819711211652958
1,2.600954055786133,0.09909892082214355,0.620143666947977,-1.640555834139775,-0.2566318466982032,-0.1663918300364797,-6.918308913310963e-05,-0.1282191334376961
2,2.6385433673858643,0.11159920692443848,0.6137034683299885,-1.6322750709723195,-0.26122203375952496,-0.16875600910361088,-7.024147070733427e-05,-0.14976601846444737
3,2.6192800998687744,0.0971536636352539,0.6231235386037262,-1.4861980794681884,-0.26149741045913233,-0.17859257555458652,-7.410684782500482e-05,-0.15059959645072496
4,2.6000020503997803,0.09999346733093262,0.6381770247194032,-1.616051006129993,-0.2659272036966055,-0.1675817545318123,-6.965251372736741e-05,-0.19029057408816286
5,2.6114485263824463,0.10541844367980957,0.6004356137316208,-1.6218730789546,-0.250104692746182,-0.1538682256226643,-6.414919088861925e-05,-0.14306161358094016
6,2.666717767715454,0.11178112030029297,0.6250456682784561,-1.5198797705394895,-0.26001737984674184,-0.17093558821808438,-7.105337788564607e-05,-0.15098259244989265
7,2.667052984237671,0.10355329513549805,0.6088985680929155,-1.6530222595079422,-0.26575636624176735,-0.18150585250511403,-7.541942600549538e-05,-0.1499737425351455
8,2.632891893386841,0.10006952285766602,0.6056727897824603,-1.6340201702233514,-0.27567651570655766,-0.1849861126214925,-7.68728083226719e-05,-0.18016672683843282
9,2.733398675918579,0.11646509170532227,0.6316752032275877,-1.6413990866355945,-0.2505843220298908,-0.16318562672364603,-6.779422101643583e-05,-0.13283216886271987
